"service_id","date","exception_type"
31,20220804,2
31,20220811,2
31,20221013,2
31,20221020,2
31,20220128,2
31,20220311,2
31,20220318,2
31,20220415,2
31,20220527,2
31,20220708,2
31,20220715,2
31,20220722,2
31,20220729,2
31,20220805,2
31,20220812,2
31,20221014,2
31,20221021,2
32,20220307,1
32,20220314,1
32,20220523,1
32,20220711,1
32,20220718,1
32,20220725,1
32,20220801,1
32,20220808,1
32,20220815,1
32,20221010,1
32,20221017,1
32,20220308,1
32,20220315,1
32,20220524,1
32,20220712,1
32,20220719,1
32,20220726,1
32,20220802,1
32,20220809,1
32,20220816,1
32,20221011,1
32,20221018,1
32,20220309,1
32,20220316,1
32,20220525,1
32,20220713,1
32,20220720,1
32,20220727,1
32,20220803,1
32,20220810,1
32,20220817,1
32,20221012,1
32,20221019,1
32,20220310,1
32,20220317,1
32,20220707,1
32,20220714,1
32,20220721,1
32,20220728,1
32,20220804,1
32,20220811,1
32,20221013,1
32,20221020,1
32,20220128,1
32,20220311,1
32,20220318,1
32,20220527,1
32,20220708,1
32,20220715,1
32,20220722,1
32,20220729,1
32,20220805,1
32,20220812,1
32,20221014,1
32,20221021,1
33,20220116,1
33,20220123,1
33,20220130,1
33,20220206,1
33,20220213,1
33,20220220,1
33,20220227,1
33,20220306,1
33,20220313,1
33,20220320,1
33,20220327,1
34,20220418,1
34,20220606,1
34,20221003,1
34,20221031,1
34,20220526,1
34,20220415,1
34,20220116,2
34,20220123,2
34,20220130,2
34,20220206,2
34,20220213,2
34,20220220,2
34,20220227,2
34,20220306,2
34,20220313,2
34,20220320,2
34,20220327,2
35,20220117,1
35,20220124,1
35,20220131,1
35,20220207,1
35,20220214,1
35,20220221,1
35,20220228,1
35,20220307,1
35,20220314,1
35,20220321,1
35,20220328,1
35,20220118,1
35,20220125,1
35,20220201,1
35,20220208,1
35,20220215,1
35,20220222,1
35,20220301,1
35,20220308,1
35,20220315,1
35,20220322,1
35,20220329,1
35,20220112,1
35,20220119,1
35,20220126,1
35,20220202,1
35,20220209,1
35,20220216,1
35,20220223,1
35,20220302,1
35,20220309,1
35,20220316,1
35,20220323,1
35,20220330,1
35,20220113,1
35,20220120,1
35,20220127,1
35,20220203,1
35,20220210,1
35,20220217,1
35,20220224,1
35,20220303,1
35,20220310,1
35,20220317,1
35,20220324,1
35,20220331,1
35,20220114,1
35,20220121,1
35,20220128,1
35,20220204,1
35,20220211,1
35,20220218,1
35,20220225,1
35,20220304,1
35,20220311,1
35,20220318,1
35,20220325,1
36,20220115,1
36,20220122,1
36,20220129,1
36,20220205,1
36,20220212,1
36,20220219,1
36,20220226,1
36,20220305,1
36,20220312,1
36,20220319,1
36,20220326,1
37,20220117,1
37,20220124,1
37,20220131,1
37,20220207,1
37,20220214,1
37,20220221,1
37,20220228,1
37,20220307,1
37,20220314,1
37,20220321,1
37,20220328,1
37,20220118,1
37,20220125,1
37,20220201,1
37,20220208,1
37,20220215,1
37,20220222,1
37,20220301,1
37,20220308,1
37,20220315,1
37,20220322,1
37,20220329,1
37,20220112,1
37,20220119,1
37,20220126,1
37,20220202,1
37,20220209,1
37,20220216,1
37,20220223,1
37,20220302,1
37,20220309,1
37,20220316,1
37,20220323,1
37,20220330,1
37,20220113,1
37,20220120,1
37,20220127,1
37,20220203,1
37,20220210,1
37,20220217,1
37,20220224,1
37,20220303,1
37,20220310,1
37,20220317,1
37,20220324,1
37,20220331,1
37,20220114,1
37,20220121,1
37,20220128,1
37,20220204,1
37,20220211,1
37,20220218,1
37,20220225,1
37,20220304,1
37,20220311,1
37,20220318,1
37,20220325,1
37,20220115,1
37,20220122,1
37,20220129,1
37,20220205,1
37,20220212,1
37,20220219,1
37,20220226,1
37,20220305,1
37,20220312,1
37,20220319,1
37,20220326,1
37,20220116,1
37,20220123,1
37,20220130,1
37,20220206,1
37,20220213,1
37,20220220,1
37,20220227,1
37,20220306,1
37,20220313,1
37,20220320,1
37,20220327,1
38,20220117,2
38,20220124,2
38,20220131,2
38,20220207,2
38,20220214,2
38,20220221,2
38,20220228,2
38,20220307,2
38,20220314,2
38,20220321,2
38,20220328,2
38,20220418,2
38,20220606,2
38,20221003,2
38,20221031,2
38,20220118,2
38,20220125,2
38,20220201,2
38,20220208,2
38,20220215,2
38,20220222,2
38,20220301,2
38,20220308,2
38,20220315,2
38,20220322,2
38,20220329,2
38,20220112,2
38,20220119,2
38,20220126,2
38,20220202,2
38,20220209,2
38,20220216,2
38,20220223,2
38,20220302,2
38,20220309,2
38,20220316,2
38,20220323,2
38,20220330,2
38,20220113,2
38,20220120,2
38,20220127,2
38,20220203,2
38,20220210,2
38,20220217,2
38,20220224,2
38,20220303,2
38,20220310,2
38,20220317,2
38,20220324,2
38,20220331,2
38,20220526,2
38,20220114,2
38,20220121,2
38,20220128,2
38,20220204,2
38,20220211,2
38,20220218,2
38,20220225,2
38,20220304,2
38,20220311,2
38,20220318,2
38,20220325,2
38,20220415,2
39,20220115,2
39,20220122,2
39,20220129,2
39,20220205,2
39,20220212,2
39,20220219,2
39,20220226,2
39,20220305,2
39,20220312,2
39,20220319,2
39,20220326,2
40,20220117,2
40,20220124,2
40,20220131,2
40,20220207,2
40,20220214,2
40,20220221,2
40,20220228,2
40,20220307,2
40,20220314,2
40,20220321,2
40,20220328,2
40,20220118,2
40,20220125,2
40,20220201,2
40,20220208,2
40,20220215,2
40,20220222,2
40,20220301,2
40,20220308,2
40,20220315,2
40,20220322,2
40,20220329,2
40,20220112,2
40,20220119,2
40,20220126,2
40,20220202,2
40,20220209,2
40,20220216,2
40,20220223,2
40,20220302,2
40,20220309,2
40,20220316,2
40,20220323,2
40,20220330,2
40,20220113,2
40,20220120,2
40,20220127,2
40,20220203,2
40,20220210,2
40,20220217,2
40,20220224,2
40,20220303,2
40,20220310,2
40,20220317,2
40,20220324,2
40,20220331,2
40,20220114,2
40,20220121,2
40,20220128,2
40,20220204,2
40,20220211,2
40,20220218,2
40,20220225,2
40,20220304,2
40,20220311,2
40,20220318,2
40,20220325,2
40,20220115,2
40,20220122,2
40,20220129,2
40,20220205,2
40,20220212,2
40,20220219,2
40,20220226,2
40,20220305,2
40,20220312,2
40,20220319,2
40,20220326,2
40,20220116,2
40,20220123,2
40,20220130,2
40,20220206,2
40,20220213,2
40,20220220,2
40,20220227,2
40,20220306,2
40,20220313,2
40,20220320,2
40,20220327,2
41,20220117,2
41,20220124,2
41,20220131,2
41,20220207,2
41,20220214,2
41,20220221,2
41,20220228,2
41,20220307,2
41,20220314,2
41,20220321,2
41,20220328,2
41,20220404,2
41,20220411,2
41,20220418,2
41,20220425,2
41,20220606,2
41,20221003,2
41,20221031,2
41,20221107,2
41,20221114,2
41,20221121,2
41,20221128,2
41,20221205,2
41,20220118,2
41,20220125,2
41,20220201,2
41,20220208,2
41,20220215,2
41,20220222,2
41,20220301,2
41,20220308,2
41,20220315,2
41,20220322,2
41,20220329,2
41,20220405,2
41,20220412,2
41,20220419,2
41,20220426,2
41,20221101,2
41,20221108,2
41,20221115,2
41,20221122,2
41,20221129,2
41,20221206,2
41,20220112,2
41,20220119,2
41,20220126,2
41,20220202,2
41,20220209,2
41,20220216,2
41,20220223,2
41,20220302,2
41,20220309,2
41,20220316,2
41,20220323,2
41,20220330,2
41,20220406,2
41,20220413,2
41,20220420,2
41,20220427,2
41,20221102,2
41,20221109,2
41,20221116,2
41,20221123,2
41,20221130,2
41,20221207,2
41,20220113,2
41,20220120,2
41,20220127,2
41,20220203,2
41,20220210,2
41,20220217,2
41,20220224,2
41,20220303,2
41,20220310,2
41,20220317,2
41,20220324,2
41,20220331,2
41,20220407,2
41,20220414,2
41,20220421,2
41,20220428,2
41,20220526,2
41,20221103,2
41,20221110,2
41,20221117,2
41,20221124,2
41,20221201,2
41,20221208,2
41,20220114,2
41,20220121,2
41,20220128,2
41,20220204,2
41,20220211,2
41,20220218,2
41,20220225,2
41,20220304,2
41,20220311,2
41,20220318,2
41,20220325,2
41,20220401,2
41,20220408,2
41,20220415,2
41,20220422,2
41,20220429,2
41,20221104,2
41,20221111,2
41,20221118,2
41,20221125,2
41,20221202,2
41,20221209,2
42,20220606,1
42,20221003,1
42,20221031,1
42,20220526,1
42,20220116,2
42,20220123,2
42,20220130,2
42,20220206,2
42,20220213,2
42,20220220,2
42,20220227,2
42,20220306,2
42,20220313,2
42,20220320,2
42,20220327,2
42,20220403,2
42,20220410,2
42,20220417,2
42,20220424,2
42,20221106,2
42,20221113,2
42,20221120,2
42,20221127,2
42,20221204,2
43,20220525,2
43,20220414,2
43,20220417,2
43,20220605,2
43,20221002,2
43,20221030,2
44,20220525,1
44,20220414,1
44,20220417,1
44,20220605,1
44,20221002,1
44,20221030,1
45,20220117,2
45,20220124,2
45,20220131,2
45,20220207,2
45,20220214,2
45,20220221,2
45,20220228,2
45,20220307,2
45,20220314,2
45,20220321,2
45,20220328,2
45,20220404,2
45,20220411,2
45,20220418,2
45,20220606,2
45,20221003,2
45,20221031,2
45,20220118,2
45,20220125,2
45,20220201,2
45,20220208,2
45,20220215,2
45,20220222,2
45,20220301,2
45,20220308,2
45,20220315,2
45,20220322,2
45,20220329,2
45,20220405,2
45,20220412,2
45,20220419,2
45,20220112,2
45,20220119,2
45,20220126,2
45,20220202,2
45,20220209,2
45,20220216,2
45,20220223,2
45,20220302,2
45,20220309,2
45,20220316,2
45,20220323,2
45,20220330,2
45,20220406,2
45,20220413,2
45,20220420,2
45,20220113,2
45,20220120,2
45,20220127,2
45,20220203,2
45,20220210,2
45,20220217,2
45,20220224,2
45,20220303,2
45,20220310,2
45,20220317,2
45,20220324,2
45,20220331,2
45,20220407,2
45,20220414,2
45,20220421,2
45,20220526,2
45,20220114,2
45,20220121,2
45,20220128,2
45,20220204,2
45,20220211,2
45,20220218,2
45,20220225,2
45,20220304,2
45,20220311,2
45,20220318,2
45,20220325,2
45,20220401,2
45,20220408,2
45,20220415,2
45,20220422,2
46,20220115,2
46,20220122,2
46,20220129,2
46,20220205,2
46,20220212,2
46,20220219,2
46,20220226,2
46,20220305,2
46,20220312,2
46,20220319,2
46,20220326,2
46,20220402,2
46,20220409,2
46,20220416,2
46,20220423,2
47,20220606,1
47,20221003,1
47,20221031,1
47,20220526,1
47,20220116,2
47,20220123,2
47,20220130,2
47,20220206,2
47,20220213,2
47,20220220,2
47,20220227,2
47,20220306,2
47,20220313,2
47,20220320,2
47,20220327,2
47,20220403,2
47,20220410,2
47,20220417,2
47,20220424,2
48,20220117,1
48,20220124,1
48,20220131,1
48,20220207,1
48,20220214,1
48,20220221,1
48,20220228,1
48,20220307,1
48,20220314,1
48,20220321,1
48,20220328,1
48,20220404,1
48,20220411,1
48,20220118,1
48,20220125,1
48,20220201,1
48,20220208,1
48,20220215,1
48,20220222,1
48,20220301,1
48,20220308,1
48,20220315,1
48,20220322,1
48,20220329,1
48,20220405,1
48,20220412,1
48,20220419,1
48,20220112,1
48,20220119,1
48,20220126,1
48,20220202,1
48,20220209,1
48,20220216,1
48,20220223,1
48,20220302,1
48,20220309,1
48,20220316,1
48,20220323,1
48,20220330,1
48,20220406,1
48,20220413,1
48,20220420,1
48,20220113,1
48,20220120,1
48,20220127,1
48,20220203,1
48,20220210,1
48,20220217,1
48,20220224,1
48,20220303,1
48,20220310,1
48,20220317,1
48,20220324,1
48,20220331,1
48,20220407,1
48,20220414,1
48,20220421,1
48,20220114,1
48,20220121,1
48,20220128,1
48,20220204,1
48,20220211,1
48,20220218,1
48,20220225,1
48,20220304,1
48,20220311,1
48,20220318,1
48,20220325,1
48,20220401,1
48,20220408,1
48,20220422,1
49,20220115,1
49,20220122,1
49,20220129,1
49,20220205,1
49,20220212,1
49,20220219,1
49,20220226,1
49,20220305,1
49,20220312,1
49,20220319,1
49,20220326,1
49,20220402,1
49,20220409,1
49,20220416,1
49,20220423,1
50,20220418,1
50,20220415,1
50,20220116,1
50,20220123,1
50,20220130,1
50,20220206,1
50,20220213,1
50,20220220,1
50,20220227,1
50,20220306,1
50,20220313,1
50,20220320,1
50,20220327,1
50,20220403,1
50,20220410,1
50,20220417,1
50,20220424,1
51,20220117,2
51,20220124,2
51,20220131,2
51,20220207,2
51,20220214,2
51,20220221,2
51,20220228,2
51,20220418,2
51,20220606,2
51,20221003,2
51,20221031,2
51,20220118,2
51,20220125,2
51,20220201,2
51,20220208,2
51,20220215,2
51,20220222,2
51,20220112,2
51,20220119,2
51,20220126,2
51,20220202,2
51,20220209,2
51,20220216,2
51,20220223,2
51,20220113,2
51,20220120,2
51,20220127,2
51,20220203,2
51,20220210,2
51,20220217,2
51,20220224,2
51,20220526,2
51,20220114,2
51,20220121,2
51,20220128,2
51,20220204,2
51,20220211,2
51,20220218,2
51,20220225,2
51,20220415,2
52,20220115,2
52,20220122,2
52,20220129,2
52,20220205,2
52,20220212,2
52,20220219,2
52,20220226,2
53,20220418,1
53,20220606,1
53,20221003,1
53,20221031,1
53,20220526,1
53,20220415,1
53,20220116,2
53,20220123,2
53,20220130,2
53,20220206,2
53,20220213,2
53,20220220,2
53,20220227,2
54,20220117,1
54,20220124,1
54,20220131,1
54,20220207,1
54,20220214,1
54,20220221,1
54,20220228,1
54,20220118,1
54,20220125,1
54,20220201,1
54,20220208,1
54,20220215,1
54,20220222,1
54,20220112,1
54,20220119,1
54,20220126,1
54,20220202,1
54,20220209,1
54,20220216,1
54,20220223,1
54,20220113,1
54,20220120,1
54,20220127,1
54,20220203,1
54,20220210,1
54,20220217,1
54,20220224,1
54,20220114,1
54,20220121,1
54,20220128,1
54,20220204,1
54,20220211,1
54,20220218,1
54,20220225,1
55,20220115,1
55,20220122,1
55,20220129,1
55,20220205,1
55,20220212,1
55,20220219,1
55,20220226,1
56,20220116,1
56,20220123,1
56,20220130,1
56,20220206,1
56,20220213,1
56,20220220,1
56,20220227,1
57,20220117,2
57,20220124,2
57,20220131,2
57,20220207,2
57,20220214,2
57,20220221,2
57,20220228,2
57,20220418,2
57,20220606,2
57,20221003,2
57,20221031,2
57,20220118,2
57,20220125,2
57,20220201,2
57,20220208,2
57,20220215,2
57,20220222,2
57,20220112,2
57,20220119,2
57,20220126,2
57,20220202,2
57,20220209,2
57,20220216,2
57,20220223,2
57,20220113,2
57,20220120,2
57,20220127,2
57,20220203,2
57,20220210,2
57,20220217,2
57,20220224,2
57,20220526,2
57,20220114,2
57,20220121,2
57,20220128,2
57,20220204,2
57,20220211,2
57,20220218,2
57,20220225,2
57,20220415,2
57,20220115,2
57,20220122,2
57,20220129,2
57,20220205,2
57,20220212,2
57,20220219,2
57,20220226,2
58,20220117,2
58,20220124,2
58,20220131,2
58,20220207,2
58,20220214,2
58,20220221,2
58,20220228,2
58,20220118,2
58,20220125,2
58,20220201,2
58,20220208,2
58,20220215,2
58,20220222,2
58,20220112,2
58,20220119,2
58,20220126,2
58,20220202,2
58,20220209,2
58,20220216,2
58,20220223,2
58,20220113,2
58,20220120,2
58,20220127,2
58,20220203,2
58,20220210,2
58,20220217,2
58,20220224,2
58,20220114,2
58,20220121,2
58,20220128,2
58,20220204,2
58,20220211,2
58,20220218,2
58,20220225,2
58,20220115,2
58,20220122,2
58,20220129,2
58,20220205,2
58,20220212,2
58,20220219,2
58,20220226,2
58,20220116,2
58,20220123,2
58,20220130,2
58,20220206,2
58,20220213,2
58,20220220,2
58,20220227,2
59,20220525,1
59,20220414,1
59,20220114,2
59,20220121,2
59,20220128,2
59,20220204,2
59,20220211,2
59,20220218,2
59,20220225,2
59,20220115,2
59,20220122,2
59,20220129,2
59,20220205,2
59,20220212,2
59,20220219,2
59,20220226,2
59,20220417,1
59,20220605,1
59,20221002,1
59,20221030,1
60,20220117,1
60,20220124,1
60,20220131,1
60,20220207,1
60,20220214,1
60,20220221,1
60,20220228,1
60,20220118,1
60,20220125,1
60,20220201,1
60,20220208,1
60,20220215,1
60,20220222,1
60,20220112,1
60,20220119,1
60,20220126,1
60,20220202,1
60,20220209,1
60,20220216,1
60,20220223,1
60,20220113,1
60,20220120,1
60,20220127,1
60,20220203,1
60,20220210,1
60,20220217,1
60,20220224,1
60,20220114,1
60,20220121,1
60,20220128,1
60,20220204,1
60,20220211,1
60,20220218,1
60,20220225,1
60,20220115,1
60,20220122,1
60,20220129,1
60,20220205,1
60,20220212,1
60,20220219,1
60,20220226,1
61,20220117,1
61,20220124,1
61,20220131,1
61,20220207,1
61,20220214,1
61,20220221,1
61,20220228,1
61,20220118,1
61,20220125,1
61,20220201,1
61,20220208,1
61,20220215,1
61,20220222,1
61,20220112,1
61,20220119,1
61,20220126,1
61,20220202,1
61,20220209,1
61,20220216,1
61,20220223,1
61,20220113,1
61,20220120,1
61,20220127,1
61,20220203,1
61,20220210,1
61,20220217,1
61,20220224,1
61,20220114,1
61,20220121,1
61,20220128,1
61,20220204,1
61,20220211,1
61,20220218,1
61,20220225,1
61,20220115,1
61,20220122,1
61,20220129,1
61,20220205,1
61,20220212,1
61,20220219,1
61,20220226,1
61,20220116,1
61,20220123,1
61,20220130,1
61,20220206,1
61,20220213,1
61,20220220,1
61,20220227,1
62,20220114,1
62,20220121,1
62,20220128,1
62,20220204,1
62,20220211,1
62,20220218,1
62,20220225,1
62,20220115,1
62,20220122,1
62,20220129,1
62,20220205,1
62,20220212,1
62,20220219,1
62,20220226,1
63,20220115,2
63,20220122,2
63,20220129,2
63,20220205,2
63,20220212,2
63,20220219,2
63,20220226,2
63,20220305,2
63,20220312,2
63,20220319,2
63,20220326,2
63,20221105,2
63,20221112,2
63,20221119,2
63,20221126,2
63,20221203,2
63,20221210,2
64,20220418,1
64,20220606,1
64,20221003,1
64,20220526,1
64,20220415,1
64,20220116,2
64,20220123,2
64,20220130,2
64,20220206,2
64,20220213,2
64,20220220,2
64,20220227,2
64,20220306,2
64,20220313,2
64,20220320,2
64,20221030,2
64,20221106,2
64,20221113,2
64,20221120,2
64,20221127,2
64,20221204,2
65,20220117,2
65,20220124,2
65,20220131,2
65,20220207,2
65,20220214,2
65,20220221,2
65,20220228,2
65,20220307,2
65,20220314,2
65,20220321,2
65,20220418,2
65,20220606,2
65,20221003,2
65,20221031,2
65,20221107,2
65,20221114,2
65,20221121,2
65,20221128,2
65,20221205,2
65,20220118,2
65,20220125,2
65,20220201,2
65,20220208,2
65,20220215,2
65,20220222,2
65,20220301,2
65,20220308,2
65,20220315,2
65,20220322,2
65,20221101,2
65,20221108,2
65,20221115,2
65,20221122,2
65,20221129,2
65,20221206,2
65,20220112,2
65,20220119,2
65,20220126,2
65,20220202,2
65,20220209,2
65,20220216,2
65,20220223,2
65,20220302,2
65,20220309,2
65,20220316,2
65,20220323,2
65,20221102,2
65,20221109,2
65,20221116,2
65,20221123,2
65,20221130,2
65,20221207,2
65,20220113,2
65,20220120,2
65,20220127,2
65,20220203,2
65,20220210,2
65,20220217,2
65,20220224,2
65,20220303,2
65,20220310,2
65,20220317,2
65,20220324,2
65,20220526,2
65,20221103,2
65,20221110,2
65,20221117,2
65,20221124,2
65,20221201,2
65,20221208,2
65,20220114,2
65,20220121,2
65,20220128,2
65,20220204,2
65,20220211,2
65,20220218,2
65,20220225,2
65,20220304,2
65,20220311,2
65,20220318,2
65,20220325,2
65,20220415,2
65,20221104,2
65,20221111,2
65,20221118,2
65,20221125,2
65,20221202,2
65,20221209,2
66,20220115,1
66,20220122,1
66,20220129,1
66,20220205,1
66,20220212,1
66,20220219,1
66,20220226,1
66,20220305,1
66,20220312,1
66,20220319,1
66,20220326,1
66,20221105,1
66,20221112,1
66,20221119,1
66,20221126,1
66,20221203,1
66,20221210,1
67,20220117,1
67,20220124,1
67,20220131,1
