"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
342,0,0,0,0,0,0,0,20220112,20221210
343,0,0,0,0,0,0,0,20220112,20221210
344,1,1,1,1,1,1,0,20220112,20221210
345,1,1,1,1,1,1,1,20220112,20221210
346,0,0,0,0,0,0,0,20220112,20221210
347,1,1,1,1,1,1,1,20220112,20221210
348,1,1,1,1,1,1,1,20220112,20221210
349,1,1,1,1,1,0,1,20220112,20221210
350,0,0,0,0,0,0,0,20220112,20221210
351,0,0,0,0,0,0,0,20220112,20221210
352,0,0,0,0,0,1,1,20220112,20221210
353,0,0,0,0,0,1,1,20220112,20221210
354,0,0,0,0,0,1,1,20220112,20221210
355,1,1,1,1,1,0,0,20220112,20221210
356,1,1,1,1,1,0,0,20220112,20221210
357,1,1,1,1,1,0,0,20220112,20221210
358,1,1,1,1,1,0,0,20220112,20221210
359,1,1,1,1,1,0,0,20220112,20221210
360,1,1,1,1,1,0,0,20220112,20221210
361,1,1,1,1,1,0,1,20220112,20221210
362,1,1,1,1,1,1,1,20220112,20221210
363,1,1,1,1,1,1,1,20220112,20221210
364,0,0,0,0,0,1,1,20220112,20221210
365,0,0,0,0,0,1,1,20220112,20221210
366,0,0,0,0,0,1,0,20220112,20221210
367,0,0,0,0,0,0,0,20220112,20221210
368,0,0,0,0,0,0,0,20220112,20221210
369,1,1,1,1,1,0,0,20220112,20221210
370,0,0,0,0,0,0,0,20220112,20221210
371,1,1,1,1,1,1,0,20220112,20221210
372,1,1,1,1,1,1,1,20220112,20221210
373,0,0,0,0,0,0,0,20220112,20221210
374,0,0,0,0,0,0,0,20220112,20221210
375,0,0,0,0,0,0,0,20220112,20221210
376,0,0,0,0,0,0,0,20220112,20221210
377,0,0,0,0,0,0,0,20220112,20221210
378,1,1,1,1,1,0,0,20220112,20221210
379,0,0,0,0,0,0,0,20220112,20221210
380,0,0,0,0,0,1,1,20220112,20221210
381,0,0,0,0,0,0,0,20220112,20221210
382,0,0,0,0,0,1,1,20220112,20221210
383,0,0,0,0,0,1,1,20220112,20221210
384,0,0,0,0,0,0,0,20220112,20221210
385,0,0,0,0,0,0,0,20220112,20221210
386,1,1,1,1,1,0,0,20220112,20221210
387,0,0,0,0,0,1,1,20220112,20221210
388,1,1,1,1,1,1,0,20220112,20221210
389,0,0,0,0,0,0,1,20220112,20221210
390,1,1,1,1,1,1,1,20220112,20221210
391,0,0,0,0,0,0,0,20220112,20221210
392,0,0,0,0,0,0,0,20220112,20221210
393,1,1,1,1,1,1,1,20220112,20221210
394,0,0,0,0,0,0,0,20220112,20221210
395,1,1,1,1,1,1,1,20220112,20221210
396,0,0,0,0,0,0,0,20220112,20221210
397,1,1,1,1,1,1,1,20220112,20221210
398,0,0,0,0,0,0,0,20220112,20221210
399,0,0,0,0,0,0,0,20220112,20221210
400,0,0,0,0,0,0,0,20220112,20221210
401,0,0,0,0,0,0,0,20220112,20221210
402,0,0,0,0,0,0,0,20220112,20221210
403,0,0,0,0,0,0,0,20220112,20221210
404,0,0,0,0,0,0,0,20220112,20221210
405,0,0,0,0,0,0,0,20220112,20221210
406,0,0,0,0,0,0,0,20220112,20221210
407,0,0,0,0,0,0,0,20220112,20221210
408,0,0,0,0,0,0,0,20220112,20221210
409,1,1,1,1,1,0,0,20220112,20221210
410,0,0,0,0,0,0,0,20220112,20221210
411,1,1,1,1,1,1,1,20220112,20221210
412,0,0,0,0,0,0,0,20220112,20221210
413,0,0,0,0,0,0,0,20220112,20221210
414,0,0,0,0,0,0,0,20220112,20221210
415,0,0,0,0,0,0,0,20220112,20221210
416,1,1,1,1,1,1,1,20220112,20221210
417,0,0,0,0,0,1,1,20220112,20221210
418,0,0,0,0,0,1,1,20220112,20221210
419,0,0,0,0,0,0,1,20220112,20221210
420,1,1,1,1,1,0,0,20220112,20221210
421,0,0,0,0,0,1,1,20220112,20221210
422,1,1,1,1,1,1,0,20220112,20221210
423,0,0,0,0,0,1,1,20220112,20221210
424,0,0,0,0,0,0,1,20220112,20221210
425,0,0,0,0,0,0,0,20220112,20221210
426,0,0,0,0,0,0,0,20220112,20221210
427,1,1,1,1,1,1,1,20220112,20221210
428,0,0,0,0,0,0,0,20220112,20221210
429,0,0,0,0,0,0,0,20220112,20221210
430,0,0,0,0,0,0,0,20220112,20221210
431,0,0,0,0,0,0,0,20220112,20221210
432,1,1,1,1,0,0,1,20220112,20221210
433,0,0,0,0,0,1,0,20220112,20221210
434,0,0,0,0,0,0,0,20220112,20221210
435,1,1,1,1,1,1,1,20220112,20221210
436,0,0,0,0,0,0,0,20220112,20221210
437,1,1,1,1,1,1,1,20220112,20221210
438,0,0,0,0,0,1,0,20220112,20221210
439,0,0,0,0,0,0,0,20220112,20221210
440,1,1,1,1,1,1,0,20220112,20221210
441,0,0,0,0,0,0,0,20220112,20221210
442,1,1,1,1,1,1,1,20220112,20221210
443,0,0,0,0,0,1,0,20220112,20221210
444,0,0,0,0,0,0,0,20220112,20221210
445,0,0,0,0,1,0,0,20220112,20221210
446,0,0,0,0,0,1,0,20220112,20221210
447,0,0,0,0,0,0,1,20220112,20221210
448,1,1,1,1,1,1,1,20220112,20221210
449,1,1,1,1,1,1,1,20220112,20221210
450,0,0,0,0,1,1,0,20220112,20221210
451,1,1,1,1,0,0,1,20220112,20221210
452,1,1,1,1,1,0,0,20220112,20221210
453,1,1,1,1,1,0,0,20220112,20221210
454,1,1,1,1,0,0,0,20220112,20221210
455,0,0,0,0,0,1,0,20220112,20221210
456,0,0,0,0,0,0,0,20220112,20221210
457,0,0,0,0,0,0,1,20220112,20221210
458,0,0,0,0,0,1,0,20220112,20221210
459,1,1,1,1,1,1,1,20220112,20221210
460,0,0,0,0,1,0,1,20220112,20221210
461,1,0,0,0,0,0,0,20220112,20221210
462,0,0,0,0,0,0,0,20220112,20221210
463,1,1,1,1,1,1,1,20220112,20221210
464,0,0,0,0,0,0,0,20220112,20221210
465,0,0,0,0,0,0,0,20220112,20221210
466,1,1,1,1,0,0,0,20220112,20221210
467,1,0,0,0,0,0,0,20220112,20221210
468,0,1,1,1,1,0,0,20220112,20221210
469,0,0,0,0,1,1,1,20220112,20221210
470,1,1,1,1,1,0,0,20220112,20221210
471,1,1,1,1,1,0,0,20220112,20221210
472,0,0,0,0,0,0,0,20220112,20221210
473,0,0,0,0,0,0,0,20220112,20221210
474,0,0,0,0,0,0,0,20220112,20221210
475,0,0,0,0,0,0,0,20220112,20221210
476,1,1,1,1,1,1,0,20220112,20221210
477,1,1,1,1,1,1,1,20220112,20221210
478,1,1,1,1,1,1,1,20220112,20221210
479,0,0,0,0,1,1,0,20220112,20221210
480,0,0,0,0,0,0,0,20220112,20221210
481,0,0,0,0,0,1,1,20220112,20221210
482,1,1,1,1,1,1,1,20220112,20221210
483,0,0,0,0,0,0,0,20220112,20221210
484,0,0,0,0,0,0,0,20220112,20221210
485,0,0,0,0,1,0,0,20220112,20221210
486,1,1,1,1,1,0,0,20220112,20221210
487,0,0,0,0,0,0,0,20220112,20221210
488,0,0,0,0,0,0,0,20220112,20221210
489,0,0,0,0,0,1,0,20220112,20221210
490,0,0,0,0,0,0,0,20220112,20221210
491,0,0,0,0,1,0,0,20220112,20221210
492,1,1,1,1,1,0,0,20220112,20221210
493,0,0,0,0,0,0,0,20220112,20221210
494,0,0,0,0,0,0,0,20220112,20221210
495,0,0,0,0,0,0,0,20220112,20221210
496,1,1,1,1,0,1,1,20220112,20221210
497,0,0,0,0,1,0,0,20220112,20221210
498,0,0,0,0,0,0,1,20220112,20221210
499,1,1,1,1,1,1,1,20220112,20221210
500,1,1,1,1,1,1,0,20220112,20221210
501,1,1,1,1,1,1,1,20220112,20221210
502,0,0,0,0,0,0,0,20220112,20221210
503,1,1,1,1,1,0,0,20220112,20221210
504,0,0,0,0,1,0,0,20220112,20221210
505,1,1,1,1,1,1,0,20220112,20221210
506,0,0,0,0,0,0,0,20220112,20221210
507,0,0,0,0,0,0,0,20220112,20221210
508,1,1,1,1,1,1,1,20220112,20221210
509,0,0,0,0,0,1,1,20220112,20221210
510,1,1,1,1,1,1,1,20220112,20221210
511,0,0,0,0,0,0,0,20220112,20221210
512,1,1,1,1,1,1,1,20220112,20221210
513,0,0,0,0,0,0,0,20220112,20221210
514,1,1,1,1,1,1,1,20220112,20221210
515,0,0,0,0,0,0,0,20220112,20221210
516,1,1,1,1,1,0,0,20220112,20221210
517,0,0,0,0,0,0,0,20220112,20221210
518,0,0,0,0,0,0,0,20220112,20221210
519,0,0,0,0,0,0,0,20220112,20221210
520,1,1,1,1,0,0,0,20220112,20221210
521,0,0,0,0,0,0,0,20220112,20221210
522,0,0,0,0,0,0,0,20220112,20221210
523,0,0,0,0,1,0,0,20220112,20221210
524,0,0,0,0,0,0,0,20220112,20221210
525,0,0,0,0,0,1,1,20220112,20221210
526,1,1,1,1,1,1,1,20220112,20221210
527,0,0,0,0,0,0,0,20220112,20221210
528,0,0,0,0,0,0,0,20220112,20221210
529,0,0,0,0,0,0,0,20220112,20221210
530,1,1,1,1,1,1,0,20220112,20221210
531,0,0,0,0,0,0,0,20220112,20221210
532,1,1,1,1,1,1,1,20220112,20221210
533,1,1,1,1,1,1,1,20220112,20221210
534,1,1,1,1,1,1,1,20220112,20221210
535,1,1,1,1,1,1,1,20220112,20221210
536,0,0,0,0,0,0,0,20220112,20221210
537,1,1,1,1,1,1,0,20220112,20221210
538,1,1,1,1,1,0,0,20220112,20221210
539,0,0,0,0,0,0,0,20220112,20221210
540,1,1,1,1,1,0,0,20220112,20221210
541,0,0,0,0,0,1,1,20220112,20221210
542,0,0,0,0,0,0,1,20220112,20221210
543,1,1,1,1,1,1,1,20220112,20221210
544,0,0,0,0,0,1,1,20220112,20221210
545,1,1,1,1,1,1,1,20220112,20221210
546,0,0,0,0,0,1,0,20220112,20221210
547,1,1,1,1,0,1,0,20220112,20221210
548,0,0,0,0,1,1,0,20220112,20221210
549,0,0,0,0,0,0,0,20220112,20221210
550,0,0,0,0,0,0,0,20220112,20221210
551,1,1,1,1,1,1,0,20220112,20221210
552,1,1,1,1,1,1,0,20220112,20221210
553,1,1,1,1,1,0,0,20220112,20221210
554,1,1,1,1,1,1,1,20220112,20221210
555,1,1,1,1,1,1,1,20220112,20221210
556,1,1,1,1,1,1,0,20220112,20221210
557,0,0,0,0,0,0,1,20220112,20221210
558,0,0,0,0,0,1,1,20220112,20221210
559,1,1,1,1,1,1,1,20220112,20221210
560,1,1,1,1,1,1,1,20220112,20221210
561,1,1,1,1,1,0,0,20220112,20221210
562,1,1,1,1,1,0,0,20220112,20221210
563,0,0,0,0,0,0,0,20220112,20221210
564,0,0,0,0,0,0,0,20220112,20221210
565,0,0,0,0,0,0,0,20220112,20221210
566,0,0,0,0,0,0,0,20220112,20221210
567,0,0,0,0,0,0,0,20220112,20221210
568,0,0,0,0,0,0,0,20220112,20221210
569,0,0,0,0,0,0,0,20220112,20221210
570,0,0,0,0,0,0,0,20220112,20221210
571,1,1,1,1,1,0,0,20220112,20221210
572,0,0,0,0,0,0,0,20220112,20221210
573,0,0,0,0,0,0,0,20220112,20221210
574,1,1,1,1,1,1,1,20220112,20221210
575,0,0,0,0,0,0,0,20220112,20221210
576,1,1,1,1,1,1,1,20220112,20221210
577,0,0,0,0,0,1,0,20220112,20221210
578,1,1,1,1,1,1,0,20220112,20221210
579,1,1,1,1,1,1,1,20220112,20221210
